hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name
City Hotel,0,145,2017,August,32,12,2,1,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient-Party,129.83,1,0,Check-Out,15/8/2017,Kendra Harmon
City Hotel,0,145,2017,August,32,12,2,1,3,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient-Party,175.5,0,0,Check-Out,15/8/2017,Jeanne Kennedy
City Hotel,0,104,2017,August,32,12,2,1,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,0,Check-Out,15/8/2017,Gilbert Williamson
City Hotel,0,104,2017,August,32,12,2,1,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,0,Check-Out,15/8/2017,Carlos Bishop
City Hotel,0,504,2017,August,32,12,2,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,15/8/2017,Elizabeth Zamora
City Hotel,0,504,2017,August,32,12,2,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,229,NULL,0,Transient-Party,0,0,0,Check-Out,15/8/2017,Nicole Nguyen
City Hotel,0,1,2017,August,33,14,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,144,0,1,Check-Out,15/8/2017,Charles Smith
City Hotel,0,504,2017,August,32,12,2,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,15/8/2017,Bradley Brown
City Hotel,0,1,2017,August,32,12,2,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,152,NULL,0,Transient,126.19,0,0,Check-Out,15/8/2017,Lisa Franco
City Hotel,0,4,2017,August,32,12,2,1,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,233.33,0,0,Check-Out,15/8/2017,Emily Brown
City Hotel,0,176,2017,August,32,10,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,168,NULL,0,Transient,103.5,0,0,Check-Out,15/8/2017,Tamara Rodriguez
City Hotel,0,7,2017,August,32,12,2,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,180,0,1,Check-Out,15/8/2017,Sherry Watson
City Hotel,0,107,2017,August,32,11,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,185,0,2,Check-Out,15/8/2017,Kyle Smith
City Hotel,0,140,2017,August,33,15,0,1,2,0,0,SC,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,71.1,0,0,Check-Out,16/8/2017,Deanna Leonard
City Hotel,0,209,2017,August,32,12,2,2,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,121.5,0,1,Check-Out,16/8/2017,Patrick Preston
City Hotel,0,6,2017,August,33,13,2,1,2,0,1,BB,ROU,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,210,0,3,Check-Out,16/8/2017,Ashley Park
City Hotel,0,209,2017,August,32,12,2,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,3,No Deposit,9,NULL,0,Transient,202.5,0,1,Check-Out,16/8/2017,Alex Harrington
City Hotel,0,127,2017,August,33,14,1,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8,NULL,0,Transient,300,0,1,Check-Out,16/8/2017,Spencer Dominguez
City Hotel,0,156,2017,August,32,11,2,3,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,175.5,0,3,Check-Out,16/8/2017,Betty Merritt MD
City Hotel,0,224,2017,August,33,14,1,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,9,NULL,0,Transient,117,0,1,Check-Out,16/8/2017,Brandy Reynolds
City Hotel,0,79,2017,August,32,12,2,2,3,0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,195,0,1,Check-Out,16/8/2017,Alexander Waller
City Hotel,0,102,2017,August,33,15,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,1,Check-Out,16/8/2017,Edward Harper
City Hotel,0,102,2017,August,33,15,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,1,Check-Out,16/8/2017,William Cochran
City Hotel,0,214,2017,August,32,12,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42,NULL,0,Transient,89,0,0,Check-Out,16/8/2017,Christopher Davis
City Hotel,0,167,2017,August,33,14,1,1,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,184.5,0,1,Check-Out,16/8/2017,Gregory Lee
City Hotel,0,234,2017,August,32,12,2,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,109.38,0,3,Check-Out,16/8/2017,Lori Torres
City Hotel,0,161,2017,August,32,9,2,5,2,0,0,HB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,148.5,0,0,Check-Out,16/8/2017,Rebecca Farmer
City Hotel,0,262,2017,August,33,13,2,1,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,179.1,0,0,Check-Out,16/8/2017,Tara Wilcox
City Hotel,0,3,2017,August,32,6,4,6,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,20,NULL,0,Group,89,0,0,Check-Out,16/8/2017,Sarah Carr
City Hotel,0,103,2017,August,32,12,2,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,1,Check-Out,16/8/2017,Courtney Jones
City Hotel,0,77,2017,August,33,13,2,1,2,1,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,175,0,0,Check-Out,16/8/2017,Kimberly Smith
City Hotel,0,201,2017,August,32,10,2,4,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,82.3,0,1,Check-Out,16/8/2017,Thomas Kelly
City Hotel,0,103,2017,August,32,7,3,6,2,2,0,BB,CN,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,200,0,1,Check-Out,16/8/2017,Benjamin Cole
City Hotel,0,274,2017,August,33,14,1,1,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89.1,0,1,Check-Out,16/8/2017,Cameron Wagner
City Hotel,0,45,2017,August,33,13,2,1,2,1,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,180,0,2,Check-Out,16/8/2017,Thomas Howell
City Hotel,0,157,2017,August,32,10,2,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,159,NULL,0,Transient,175.5,0,0,Check-Out,16/8/2017,Leah Liu
City Hotel,0,171,2017,August,33,14,1,1,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,184.5,1,1,Check-Out,16/8/2017,Lori King
City Hotel,0,171,2017,August,33,14,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,139.5,1,0,Check-Out,16/8/2017,Randy Garner
City Hotel,0,165,2017,August,32,12,2,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,B,A,0,No Deposit,14,NULL,0,Transient-Party,146.25,0,0,Check-Out,16/8/2017,Courtney Lucas
City Hotel,0,89,2017,August,32,12,2,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,5,No Deposit,9,NULL,0,Transient,195,0,2,Check-Out,16/8/2017,Cheryl Smith
City Hotel,0,46,2017,August,32,12,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,1,Check-Out,16/8/2017,Mary Harrington
City Hotel,0,182,2017,August,33,14,1,1,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,175.5,0,0,Check-Out,16/8/2017,Cody Vasquez
City Hotel,0,209,2017,August,32,11,2,3,2,2,0,BB,DEU,Direct,Direct,0,0,0,F,F,1,No Deposit,14,NULL,0,Transient,198,0,1,Check-Out,16/8/2017,Lori Wood
City Hotel,0,5,2017,August,33,14,1,1,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9,NULL,0,Transient,220,0,2,Check-Out,16/8/2017,Susan Richards
City Hotel,0,305,2017,August,33,13,2,1,2,1,0,BB,NLD,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Transient,124.5,0,2,Check-Out,16/8/2017,Matthew Grant
City Hotel,0,1,2017,August,33,15,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,200,0,0,Check-Out,16/8/2017,Melissa Rodgers
City Hotel,0,139,2017,August,32,9,2,5,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,83,NULL,0,Transient,111.6,0,0,Check-Out,16/8/2017,Derrick Lyons
City Hotel,0,139,2017,August,32,9,2,5,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,83,NULL,0,Transient,111.6,0,0,Check-Out,16/8/2017,Teresa Rodriguez
City Hotel,0,4,2017,August,33,13,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,200,0,1,Check-Out,16/8/2017,Amanda Lane
City Hotel,0,4,2017,August,33,15,0,1,2,2,0,BB,ISR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,290,0,0,Check-Out,16/8/2017,Faith Thompson
City Hotel,0,203,2017,August,32,7,3,6,2,0,0,HB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,394,NULL,0,Transient,80.1,0,0,Check-Out,16/8/2017,Chelsea Davenport
City Hotel,0,156,2017,August,32,10,2,4,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,159,NULL,0,Transient,91.75,0,1,Check-Out,16/8/2017,Shannon Scott
City Hotel,0,126,2017,August,32,12,2,2,2,2,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,159,NULL,0,Transient,198.44,0,0,Check-Out,16/8/2017,Mary Cross
City Hotel,0,3,2017,August,33,13,2,1,1,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,180,0,1,Check-Out,16/8/2017,Sara Williams
City Hotel,0,210,2017,August,33,13,2,1,2,2,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,211.5,0,0,Check-Out,16/8/2017,Angel Osborne
City Hotel,0,50,2017,August,33,14,1,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,1,Check-Out,16/8/2017,Thomas Merritt
City Hotel,0,173,2017,August,32,10,2,4,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,173.7,0,1,Check-Out,16/8/2017,Shannon Fernandez
City Hotel,0,0,2017,August,33,15,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient-Party,219,0,0,Check-Out,16/8/2017,Laura Cummings
City Hotel,0,0,2017,August,33,15,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,199,0,0,Check-Out,16/8/2017,Manuel Tucker
City Hotel,0,222,2017,August,32,11,2,3,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,202.5,0,0,Check-Out,16/8/2017,Timothy Richardson
City Hotel,0,89,2017,August,32,12,2,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,D,5,No Deposit,9,NULL,0,Transient,125,0,2,Check-Out,16/8/2017,Jeffrey Bell
City Hotel,0,173,2017,August,32,10,2,4,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,173.7,0,1,Check-Out,16/8/2017,Megan Martinez
City Hotel,0,170,2017,August,33,15,0,1,2,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,139.5,1,1,Check-Out,16/8/2017,Paul Smith Jr.
City Hotel,0,10,2017,August,32,12,2,2,0,3,0,BB,MAR,Direct,Direct,0,0,0,B,A,1,No Deposit,NULL,NULL,0,Transient-Party,6,0,1,Check-Out,16/8/2017,Ana Adams
City Hotel,0,10,2017,August,32,12,2,2,2,0,0,BB,CN,Direct,Direct,0,0,0,B,A,1,No Deposit,NULL,NULL,0,Transient-Party,99,0,0,Check-Out,16/8/2017,Joseph Johnson
City Hotel,0,58,2017,August,33,15,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,180,0,1,Check-Out,16/8/2017,Christina Long
City Hotel,0,154,2017,August,32,9,2,5,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,121.43,0,0,Check-Out,16/8/2017,Paul Gonzalez
City Hotel,0,170,2017,August,33,15,0,1,2,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,130.5,0,1,Check-Out,16/8/2017,Kimberly Meyer
City Hotel,0,72,2017,August,33,13,2,1,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,160,0,1,Check-Out,16/8/2017,James Wallace
City Hotel,0,9,2017,August,33,13,2,1,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,3,NULL,0,Transient,99,0,2,Check-Out,16/8/2017,Monique Miller
City Hotel,0,166,2017,August,33,14,1,1,2,1,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,148.5,0,1,Check-Out,16/8/2017,James Stewart
City Hotel,0,166,2017,August,32,12,2,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,B,A,1,No Deposit,14,NULL,0,Transient-Party,146.25,0,0,Check-Out,16/8/2017,Amanda Pearson
City Hotel,0,113,2017,August,33,13,2,2,2,0,0,SC,KOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,1,Check-Out,17/8/2017,Kyle Davidson
City Hotel,0,66,2017,August,33,13,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,1,Check-Out,17/8/2017,Lauren Meyer
City Hotel,0,180,2017,August,32,9,2,6,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,112.5,0,1,Check-Out,17/8/2017,Joshua Williams
City Hotel,0,278,2017,August,33,13,2,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89.1,0,1,Check-Out,17/8/2017,Peter Harris
City Hotel,0,93,2017,August,33,13,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,145,0,0,Check-Out,17/8/2017,Megan Bean
City Hotel,0,87,2017,August,33,13,2,2,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,200,0,2,Check-Out,17/8/2017,Marcus Lyons
City Hotel,0,53,2017,August,33,15,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,1,Check-Out,17/8/2017,Stacy Reilly
City Hotel,0,34,2017,August,33,16,0,1,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,239,1,1,Check-Out,17/8/2017,Phillip Wright
City Hotel,0,34,2017,August,33,16,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,160,0,1,Check-Out,17/8/2017,Zachary Peterson
City Hotel,0,196,2017,August,33,14,1,2,2,0,0,SC,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,71.1,0,0,Check-Out,17/8/2017,Allison Pittman
City Hotel,0,29,2017,August,33,15,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,80,0,1,Check-Out,17/8/2017,Phillip Gomez
City Hotel,0,113,2017,August,33,13,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,164,1,1,Check-Out,17/8/2017,Keith Ramirez
City Hotel,0,0,2017,August,33,16,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,139,0,0,Check-Out,17/8/2017,Eric Norton
City Hotel,0,28,2017,August,33,14,1,2,2,0,0,SC,ZAF,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,0,Check-Out,17/8/2017,Mrs. Nancy Woods DDS
City Hotel,0,111,2017,August,33,14,1,2,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,225,0,2,Check-Out,17/8/2017,Jeff Bates
City Hotel,0,97,2017,August,33,15,0,2,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,1,Check-Out,17/8/2017,Kelly Craig
City Hotel,0,28,2017,August,33,16,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,17/8/2017,Nicholas Richardson
City Hotel,0,172,2017,August,32,12,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,130.5,0,1,Check-Out,17/8/2017,Martha Miller
City Hotel,0,63,2017,August,33,15,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85,NULL,0,Transient,89.1,0,2,Check-Out,17/8/2017,Charles Fletcher
City Hotel,0,62,2017,August,33,15,0,2,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,126,0,3,Check-Out,17/8/2017,Tonya Gonzalez MD
City Hotel,0,119,2017,August,33,14,1,2,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,244,0,0,Check-Out,17/8/2017,Kyle Berry
City Hotel,0,141,2017,August,33,15,0,2,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,NULL,0,Transient,80.1,0,2,Check-Out,17/8/2017,Sheryl Barrett
City Hotel,0,141,2017,August,33,15,0,2,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,NULL,0,Transient,80.1,0,0,Check-Out,17/8/2017,Jeffrey Chavez
City Hotel,0,83,2017,August,33,13,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,150,0,1,Check-Out,17/8/2017,Dennis Gomez
City Hotel,0,71,2017,August,33,14,1,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,423,NULL,0,Transient,125.46,0,1,Check-Out,17/8/2017,Colleen Lane
City Hotel,0,209,2017,August,33,14,1,2,2,0,0,HB,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,14,NULL,0,Transient,188,0,1,Check-Out,17/8/2017,Jennifer Sanchez
City Hotel,0,208,2017,August,33,14,1,2,2,2,0,HB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,249,0,0,Check-Out,17/8/2017,John Collins
City Hotel,0,171,2017,August,32,12,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,130.5,0,3,Check-Out,17/8/2017,Laurie Perez
City Hotel,0,83,2017,August,33,14,1,2,2,1,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,135,0,3,Check-Out,17/8/2017,Victoria Wilson
City Hotel,0,72,2017,August,33,16,0,1,3,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,267,0,3,Check-Out,17/8/2017,Gary Pham
City Hotel,0,192,2017,August,33,13,2,2,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,157.5,0,2,Check-Out,17/8/2017,Jonathan Nguyen
City Hotel,0,75,2017,August,33,16,0,1,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,200,0,1,Check-Out,17/8/2017,Gabriel Sawyer
City Hotel,0,190,2017,August,32,12,2,3,2,3,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8,NULL,0,Transient,326.5,0,2,Check-Out,17/8/2017,Dawn Baker
City Hotel,0,71,2017,August,33,13,2,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,140,0,1,Check-Out,17/8/2017,Tina Gutierrez
City Hotel,0,27,2017,August,33,14,1,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,3,Check-Out,17/8/2017,Michelle Miller
City Hotel,0,48,2017,August,33,15,0,2,2,1,0,BB,ECU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,180,0,3,Check-Out,17/8/2017,Victoria Mack
City Hotel,0,0,2017,August,33,16,0,1,2,2,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,259,0,1,Check-Out,17/8/2017,Dustin Lane
City Hotel,0,25,2017,August,33,14,1,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,169,0,1,Check-Out,17/8/2017,Michael Lawrence
City Hotel,0,45,2017,August,33,16,0,1,2,2,0,BB,COM,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,259,0,0,Check-Out,17/8/2017,Jeffrey Jones
City Hotel,0,0,2017,August,33,16,0,1,2,0,0,SC,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,139,0,0,Check-Out,17/8/2017,Zachary Chavez
City Hotel,0,75,2017,August,33,15,0,2,1,0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,130,0,1,Check-Out,17/8/2017,John Hall
City Hotel,0,47,2017,August,33,16,0,1,1,2,0,BB,GBR,Direct,Direct,0,0,0,B,G,1,No Deposit,14,NULL,0,Transient,145,0,0,Check-Out,17/8/2017,Walter Miranda
City Hotel,0,46,2017,August,33,16,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,B,G,0,No Deposit,14,NULL,0,Transient,154,0,1,Check-Out,17/8/2017,Jack Hicks
City Hotel,0,190,2017,August,32,12,2,3,2,3,0,BB,NOR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8,NULL,0,Transient,326.5,0,2,Check-Out,17/8/2017,Amanda Cobb
City Hotel,0,173,2017,August,33,14,1,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,112.5,0,1,Check-Out,17/8/2017,Elizabeth Cruz
City Hotel,0,173,2017,August,33,14,1,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,112.5,0,1,Check-Out,17/8/2017,Gregory Elliott
City Hotel,0,173,2017,August,33,14,1,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,112.5,0,1,Check-Out,17/8/2017,Jennifer Craig
City Hotel,0,173,2017,August,33,14,1,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,112.5,0,1,Check-Out,17/8/2017,Thomas Gutierrez
City Hotel,0,288,2017,August,33,17,1,3,2,1,1,HB,ITA,Direct,Direct,0,0,0,E,E,3,No Deposit,14,NULL,0,Transient,44,0,3,Check-Out,21/8/2017,Katherine Beck
City Hotel,0,223,2017,August,32,8,2,7,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,132.11,0,1,Check-Out,17/8/2017,Timothy Peterson
City Hotel,0,47,2017,August,33,14,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,1,Check-Out,17/8/2017,Kevin Smith
City Hotel,0,140,2017,August,33,13,2,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,112.5,0,0,Check-Out,17/8/2017,William Fisher
City Hotel,0,113,2017,August,33,14,1,2,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,195,0,1,Check-Out,17/8/2017,Mary Holland
City Hotel,0,113,2017,August,32,12,2,3,2,2,0,HB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,240,1,1,Check-Out,17/8/2017,Cheyenne Smith
City Hotel,0,48,2017,August,33,15,0,2,2,1,0,BB,ECU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,180,0,3,Check-Out,17/8/2017,Misty Guerrero
City Hotel,0,45,2017,August,33,13,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89,NULL,0,Transient,109.44,0,0,Check-Out,17/8/2017,Daniel Baker
City Hotel,0,208,2017,August,33,14,1,2,2,2,1,HB,ESP,Direct,Direct,0,0,0,E,E,1,No Deposit,14,NULL,0,Transient,240,0,1,Check-Out,17/8/2017,Joshua Anderson
City Hotel,0,95,2017,August,32,12,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient-Party,155,0,1,Check-Out,17/8/2017,Bryan Henderson
